family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_ellipse_eccentricity,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_ellipse_area_ratio,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_rim_flatness_proxy,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_superellipse_fit_exponent,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_superellipse_fit_error,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_bowl_depth_ratio,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,diagnostic,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_bowl_volume_proxy,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_centroid_depth,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_rim_prominence,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_supraorbital_rim_projection,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_infraorbital_rim_projection,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_medial_orbital_depth,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_lateral_orbital_depth,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_floor_slope,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_roof_slope,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_bowl_curvature,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_bowl_depth_map_mean,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_orbit,orbit_ellipse_bowl,orbit_special.py,orbit_R_orbital_bowl_depth_map_p95,orbit,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,orbit_special_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_lid_depth_gap_ratio,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,diagnostic,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_lid_vertical_gap_ratio,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_overhang_proxy,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_lid_overlap_area,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_supraorbital_shelf_projection,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_arc_length,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_arc_curvature,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,brow_lid_metric,
F_brow,brow_lid_overhang,brow_lid.py,R_brow_lid_occlusion_index,brow_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,brow_lid_metric,
F_mandible,extended_mandible,mandible.py,R_jawline_arc_length_ratio,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_ramus_height_proxy_ratio,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_jaw_depth_span_ratio,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_gonion_to_chin_curve_sharpness,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_mandibular_plane_angle,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_jaw_UV_shape_index,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,R_gonial_flare_index,jaw_chin,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,mandible_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_malar_peak_height_ratio,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_submalar_hollow_proxy,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,diagnostic,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_malar_peak_relative_to_pupil,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_malar_peak_relative_to_nose_base,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_malar_peak_relative_to_gonion,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_temporal_concavity_proxy,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_temporal_concavity_area,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_temporal_concavity_volume,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_temporal_to_zygoma_step_ratio,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,diagnostic,zyg_temp_metric,
F_zyg_temp,zygomatic_temporal,zygomatic_temporal.py,R_temporal_to_orbit_depth_gradient,midface_temporal,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,diagnostic,zyg_temp_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_lid_surface_curvature,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_upper_lid_depth_profile,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_lower_lid_depth_profile,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_lid_fold_depth_proxy,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_canthus_depth,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_medial_canthus_depth,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_lateral_canthus_depth,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_eye_socket_bowl_depth,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,partial,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_upper_lid_to_orbit_rim_distance,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_periocular,lid_3d_shape,periocular_lid.py,R_lower_lid_to_orbit_rim_distance,eye_lid,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,planned,both,periocular_lid_metric,
F_nose,upper_bridge_radix,nose_bridge.py,radix_width_ratio,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,radix_height_ratio,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasion_to_glabella_depth_drop,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasion_to_inner_canthus_depth_L,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasion_to_inner_canthus_depth_R,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,upper_bridge_width_ratio,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,upper_bridge_depth_span_ratio,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,bridge_trapezoid_angle,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasal_dorsum_convexity,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasal_tip_projection,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nasal_tip_rotation,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,alar_base_width,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nostril_floor_width_proxy,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nose_root_to_tip_spline_length,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_nose,upper_bridge_radix,nose_bridge.py,nose_asymmetry_score,nose_bridge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,nose_bridge_metric,
F_mandible,extended_mandible,mandible.py,chin_width_ratio,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,chin_height_ratio,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,chin_depth_ratio,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,symphysis_projection,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,jaw_taper_index,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,partial,both,mandible_metric,
F_mandible,extended_mandible,mandible.py,bigonial_to_bizygomatic_ratio,jaw_chin,B,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP","canon_bucket,shape_neutral",single,planned,both,mandible_metric,
F12,texture_roi_deltas,texture_roi.py,texture_periocular_minus_cheek_L,skin_mask_edge,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,texture_periocular_minus_cheek_R,skin_mask_edge,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,brow_lid_texture_delta_L,skin_mask_edge,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,brow_lid_texture_delta_R,skin_mask_edge,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,bridge_texture_delta,skin_mask_edge,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,temporal_edge_texture_delta_L,skin_mask_edge,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F12,texture_roi_deltas,texture_roi.py,temporal_edge_texture_delta_R,skin_mask_edge,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","raw,uv",single,planned,diagnostic,texture_delta_metric,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_vertex_count,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_span_lateral_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_span_vertical_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_span_depth_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_bbox_area_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_bbox_volume_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_depth_std_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_radial_dispersion_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_plane_residual_std_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_plane_residual_p95_ratio,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_normal_mean_x,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_normal_mean_y,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_normal_mean_z,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_forehead_normal_variance,skull_face,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_vertex_count,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_lateral_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_vertical_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_span_depth_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_bbox_area_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_bbox_volume_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_depth_std_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_radial_dispersion_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_plane_residual_std_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_plane_residual_p95_ratio,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_x,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_y,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_mean_z,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_L_normal_variance,brow,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_vertex_count,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_lateral_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,diagnostic,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_vertical_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_span_depth_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_bbox_area_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_bbox_volume_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_depth_std_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
F_zone,generic_zone_morphology,zone_morphology.py,zone_brow_ridge_R_radial_dispersion_ratio,brow,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP visible-side gated","canon_bucket,shape_neutral",single,implemented,both,generic_zone_stat,
